Id,text,source,title,n_tokens,title_ratio,year,month,has_timestamp
16688,"mps warn of water shortage risks the public must be alerted about the risk that not managing water properly could lead to shortages, mps warn.",BBC,MPs warn of water shortage risks,25,0.22377622377622378,,,0
16689,"thirsty giant: often parched, india struggles to tap the monsoon a puzzle is crucial to securing indiaâs future: how to harness and hold on to its rich but capricious rains.",New,"Thirsty Giant: Often Parched, India Struggles to Tap the Monsoon",30,0.3657142857142857,2006.0,10.0,1
16690,"harvard pays 2 top money managers $25m harvard university's endowment paid its two top investment managers about $25 million each last year, less than the pair earned a year ago, but still enough",Boston,Harvard pays 2 top money managers $25m,33,0.19387755102040816,2004.0,11.0,1
16691,"italy deporting hundreds of illegal immigrants to libya saying it has been overwhelmed by a sudden influx of illegal immigrants sailing across the mediterranean, italy has begun deporting hundreds of newly arrived people to libya despite widespread condemnation of ...",Topix.Net,Italy deporting hundreds of illegal immigrants to Libya,40,0.20446096654275092,,,0
16692,last chance for n.irish deal as fresh talks open (reuters) reuters - talks billed as the last chance to save\ northern ireland's 1998 good friday peace agreement began on\ wednesday with the end of the ira guerrilla group as one of\ their prime aims.,Yahoo,Last Chance for N.Irish Deal as Fresh Talks Open (Reuters),44,0.23107569721115537,,,0
16693,adv: mortgage rates drop to 6-month low lock in the lowest rates of the summer. get up to 4 free quotes from trusted lenders. apply now - bad credit ok.,Newsweek,ADV: Mortgage Rates Drop to 6-month Low,30,0.2549019607843137,2004.0,10.0,1
16694,japan guides to help puzzled mobile phone users japan plans government-backed exams for phone guides who \ will help users navigate their increasingly complicated \ mobiles.,Reuters,Japan guides to help puzzled mobile phone users,26,0.27011494252873564,2008.0,1.0,1
16695,human skin hosts zoo of bacteria \ (reuters)\ reuters - researchers on a safari for microbes\ have found that human skin is populated by a veritable\ menagerie of bacteria -- 182 species -- some apparently living\ there permanently and others just dropping by for a visit.,Yahoo,"Human skin hosts zoo of bacteria \
    (Reuters)\
",46,0.18315018315018314,2007.0,2.0,1
16696,us falls short on new iran sanctions,Time,US Falls Short on New Iran Sanctions,7,0.972972972972973,2008.0,1.0,1
16697,"activists confront republican convention delegates (reuters) reuters - political activists in pig snouts\ protested over halliburton's controversial contracts in iraq on\ tuesday, the start of a day of ""direct action"" against\ delegates attending the republican convention in new york.",Yahoo,Activists Confront Republican Convention Delegates (Reuters),39,0.2097902097902098,,,0
16698,"financial sector loses 52,500 jobs in 6 months new york (reuters) - financial companies slashed 52,500 jobs from july to december 2007, revealing how badly the subprime debacle has hurt these employers, but such companies based in new york city hired 1,900 people during that period, a new report said on wednesday.\ \ \",Reuters,"Financial sector loses 52,500 jobs in 6 months",54,0.14330218068535824,2008.0,2.0,1
16699,"swiss close probe into bhutto's finances \ (ap)\ ap - swiss authorities have closed an investigation into the late benazir bhutto for alleged money laundering but a parallel probe into her husband's activities continues, her lawyer said friday.",Yahoo,"Swiss close probe into Bhutto's finances \
    (AP)\
",38,0.2163265306122449,2007.0,12.0,1
16700,"six egyptians snatched in two iraq kidnappings baghdad (reuters) - gunmen seized two egyptians from their baghdad office, the third in a new series of audacious operations to kidnap foreigners in the iraqi capital this month.",Reuters,Six Egyptians Snatched in Two Iraq Kidnappings,36,0.20353982300884957,,,0
16701,"ukraine court annuls poll change kiev, dec. 25 (reuters): ukraine's top court today overturned some legal changes intended to cut election fraud, a day before a re-run of the presidential vote that has become a test of democratic legitimacy ...",Topix.Net,Ukraine court annuls poll change,40,0.1306122448979592,,,0
16702,"equatorial guinea: coup trial verdicts due nov 26, two suspects ... libreville, 19 november (irin) - verdicts in the trial of a group of suspected mercenaries accused of plotting to overthrow the president of oil-rich equatorial guinea will be handed down on 26 november, with two of the suspects facing the death penalty",Reuters,"EQUATORIAL GUINEA: Coup trial verdicts due Nov 26, two suspects <b>...</b>",53,0.22981366459627328,2004.0,11.0,1
16703,"three dead in thailand bombings at least three people are killed and scores injured in a series of bombs in thailand's restive south, police say.",BBC,Three dead in Thailand bombings,25,0.21232876712328766,2007.0,2.0,1
16704,"eu to set phase two carbon limits the eu is to set carbon limits under the next phase of the european trading scheme, a key tool to tackle global warming.",BBC,EU to set phase two carbon limits,30,0.2129032258064516,2006.0,11.0,1
16705,"salaam-e-ishq music launch in style everyone knows that the music launch of salaam-e-ishq, scheduled on saturday",Syfy.com, <I>Salaam-E-Ishq</i>  music launch in style,16,0.3893805309734513,2006.0,12.0,1
16706,eight newcomers named in all blacks for european tour (afp) afp - eight newcomers have been named in an all blacks squad of 32 for their rugby tour of the northern hemisphere next month.,Yahoo,Eight newcomers named in All Blacks for European tour (AFP),34,0.3155080213903743,,,0
16707,"reversal gives peirsol gold; phelps wins 200 im thens, aug. 29 swimming's technique critic came in for some criticism of his own tonight in the shark tank disguised as the olympic pool. but all's well that ends well on the medal stand and, despite being disqualified shortly ...",New,Reversal Gives Peirsol Gold; Phelps Wins 200 IM,48,0.16845878136200718,,,0
16708,"lawyers coordinate on vioxx hundreds of plaintiffs' lawyers who say that people in the united states have been injured or killed by the painkiller vioxx plan to meet in the coming week to lay groundwork for a nationwide legal drive against the drug's maker, merck.",International,Lawyers coordinate on Vioxx,45,0.1018867924528302,2004.0,11.0,1
16709,"stocks & bonds: buoyed by mergers, wall street extends its advance wall street extended its advance yesterday as investors digested new takeover developments and placed bets ahead of the federal reserveâs decision on interest rates.",New,"Stocks & Bonds: Buoyed by Mergers, Wall Street Extends Its Advance",35,0.28205128205128205,2006.0,12.0,1
16710,the eternal agitator he shook the world by demanding justice for the palestinians. but arafat's defiance ruined his chances to win them independence.,TIME,The Eternal Agitator,23,0.13333333333333333,,,0
16711,u.n.'s ban heads for sudan in darfur peace drive united nations (reuters) - u.n. secretary-general ban ki-moon flies to sudan on monday to push for talks between the government and rebels to end the four-year-old crisis in darfur and clear the way for a big peacekeeping force.,Reuters,U.N.'s Ban heads for Sudan in Darfur peace drive,47,0.17266187050359713,2007.0,9.0,1
16712,"europe markets london (cbs.mw) - european shares moved higher monday but gains were capped by deutsche boerse, which is seeking to buy the london stock exchange in a $2.6 billion deal.",CBS,EUROPE MARKETS,31,0.07567567567567568,,,0
16713,the year ahead forbes editors and writers take their annual look into the coming year to give you a beat on your business and investments.\,Forbes,The Year Ahead,25,0.1,2008.0,1.0,1
16714,"an insider's guide to the upcoming week corruption in the iraqi government is likely to be a prime topic of discussion tomorrow on capitol hill, as stuart w. bowen jr. and joseph a. christoff testify before a house appropriations subcommittee reviewing development in the country.\",Washington,An insider's guide to the upcoming week,45,0.13829787234042554,2007.0,10.0,1
16715,"laura bush not seen as a politician (ap) ap - she spent much of her republican national convention speech defending her husband's war on terrorism, and has taken on a major role in her husband's re-election campaign. yet, many women delegates said they still think of laura bush as a wife and mother — not a politician.",Yahoo,Laura Bush Not Seen As a Politician (AP),57,0.125,,,0
16716,"tyson finds a lable for its antibiotic-free (well, almost) chicken tyson foods tweaks its âraised without antibioticsâ label after department of agriculture questioned the companyâs use of animal medications.",New,"Tyson Finds a Lable for Its Antibiotic-Free (Well, Almost) Chicken",29,0.30697674418604654,2007.0,12.0,1
16717,"court wades into prison sentence dispute washington - the supreme court appeared poised monday to alter the system used for sentencing 64,000 federal criminal defendants a year, but justices clashed over whether changes would create greater inequity. judges, not juries, consider factors that can add years to defendants' prison sentences, under the government's 17-year-old system which has been challenged as unconstitutional...",RedNova,Court Wades Into Prison Sentence Dispute,61,0.09280742459396751,2004.0,10.0,1
16718,"six pitcairn islanders guilty of sex crimes auckland: five of the seven pitcairn islanders charged with multiple sex crimes were reported to have been found guilty, while a sixth man pleaded guilty during the trial.",Channel,Six Pitcairn Islanders guilty of sex crimes,35,0.19907407407407407,,,0
16719,"epic games gears up for greatness with 3 million copies of gears of war sold and major publishers licensing its tech, it's all smiles for epic games vice president mark rein. by chris kohler.",Wired,Epic Games Gears Up for Greatness,34,0.171875,2007.0,2.0,1
16720,"timberlake, aiken lead u.s. pop album charts los angeles (reuters) - amid debuts by several major new releases this week, justin timberlake narrowly managed to hold on to the top spot on the u.s. pop album charts, according to sales data published by billboard wednesday.",Reuters,"Timberlake, Aiken lead U.S. pop album charts",45,0.16176470588235295,2006.0,9.0,1
16721,"big ben isn't the only steeler (november 9, 2004) - rookie quarterback ben roethlisberger's impressive 6-0 start has overshadowed the main reason for the turnaround of the pittsburgh steelers.",Rochester,Big Ben isn&#39;t the only Steeler,29,0.17616580310880828,,,0
16722,new ie hole could perfect phishing scams a newly reported security problem in microsoft's internet explorer (ie) web browser allows attackers to create a fake web site that looks exactly like a genuine site.,InfoWorld,New IE hole could perfect phishing scams,34,0.19230769230769232,,,0
16723,"according to data of parallel calculation of voices, in foreign... in foreign electoral district, according to the data of the parallel calculation of voices, conducted by 'znayu!' ('i know!') public initiative, 64% of the electors have voted for viktor yushchenko, 29% - for ...",Topix.Net,"According to Data of Parallel Calculation of Voices, In Foreign...",44,0.2357142857142857,,,0
16724,"court clears o'neal for pistons game a federal court has ruled in favor of jermaine o'neal, upholding an arbitrator's reduction of the pacers forward's suspension, according to broadcast reports.",FOX,Court clears O&#39;Neal for Pistons game,29,0.20408163265306123,2004.0,12.0,1
16725,motorsport: 2005 race dates due the british grand prix is expected to be listed on formula one's draft 2005 calendar on wednesday.,BBC,Motorsport: 2005 race dates due,22,0.2366412213740458,,,0
16726,"netanyahu calls for voteon gaza settler pullout jerusalem benjamin netanyahu, the influential israeli finance minister, called monday for a national referendum on the proposed withdrawal of jewish settlers from the gaza strip, a move that could complicate the plan set out by prime minister ariel sharon",International,Netanyahu calls for voteon Gaza settler pullout,46,0.15460526315789475,,,0
16727,u.s. stocks seen little changed ahead of fed london (reuters) - u.s. stocks were set for a subdued start on tuesday ahead of a central bank meeting that is set to keep key rates unchanged as trading activity begins to wind down for the year.,Reuters,U.S. stocks seen little changed ahead of Fed,45,0.18181818181818182,2006.0,12.0,1
16728,"scientists to explore arctic ocean ridge \ (ap)\ ap - the gakkel ridge, encased under the frozen arctic ocean, is steep and rocky, and scientists suspect its remote location hosts an array of undiscovered life. researchers hope newly developed robots will give them their first look at the mysterious ridge located between greenland and siberia.",Yahoo,"Scientists to explore Arctic Ocean ridge \
    (AP)\
",55,0.1531791907514451,2007.0,6.0,1
16729,"audi wins 4th-straight 24 hours le mans \ (ap)\ ap - audi won the 24 hours of le mans for the fourth straight year, overcoming the challenge of two peugeot cars and a slippery track sunday in the world's most famous endurance race.",Yahoo,"Audi wins 4th-straight 24 Hours Le Mans \
    (AP)\
",43,0.22413793103448276,2007.0,6.0,1
16730,former french hostage: iraqi militants wanted bush re-elected french journalists held hostage for four months in iraq said their militant captors told them they wanted president bush to win re-election.,Boston,Former French hostage: Iraqi militants wanted Bush re-elected,30,0.30049261083743845,,,0
16731,blizzard cancels racing the blizzard which hit the east coast last night forced the cancellation of dog and horse racing from new york to boston.,New,Blizzard cancels racing,25,0.15753424657534246,,,0
16732,murray hopes to remain effective despite increasingly gop senate washington -- sen. patty murray and other senate democrats are waiting to see what kind of working relationship they'll have with republicans after voters ousted their long-time leader and increased the republican majority.,Olympian,Murray hopes to remain effective despite increasingly GOP Senate,42,0.22145328719723184,,,0
16733,"un: 1.5 million in bangladesh face malnutrition after floods a joint statement issued by the world food program and the un children's fund says that without intervention, 1 million children face malnourishment within eight weeks.",Voice,UN: 1.5 Million in Bangladesh Face Malnutrition after Floods,35,0.2608695652173913,2004.0,9.0,1
16734,lettuce recall spurs e. coli fear a package of dole salad mix that tested positive for e. coli has triggered a recall in at least nine states,Time,Lettuce Recall Spurs E. Coli Fear,27,0.2323943661971831,2007.0,9.0,1
16735,"getting defensive: falcons suddenly turn stingy while michael vick commands most of the attention, the defense should get the bulk of the credit for the falcons' 3-0 start -- their best since 1986.",San,Getting defensive: Falcons suddenly turn stingy,33,0.23737373737373738,,,0
16736,german confidence shows pick-up german investor confidence rises in december after touching a 13-year low in november.,BBC,German confidence shows pick-up,17,0.2605042016806723,2006.0,12.0,1
16737,"missing iraq technology raises alarm concerns are growing that high-precision equipment in iraq that could be used to make nuclear weapons has been ""systematically"" disappearing",Christian,Missing Iraq technology raises alarm,25,0.20224719101123595,2004.0,10.0,1
16738,"referee d'urso suspended for one month london, england (sports network) - the english football association's referees committee has suspended andy d'urso for 28 days, retroactive to august 27 and ending september 23.",Sports,Referee D&#39;Urso suspended for one month,32,0.1935483870967742,,,0
16739,and this year's best international stock is ... forget china; look south of the border.\,Motley,And This Year's Best International Stock Is ...,15,0.5280898876404494,2008.0,2.0,1
16740,"yankees clinch division it had been a struggle all season, even as the yankees notched 100 victories while compiling the best record in the american league.",Newark,Yankees clinch division,26,0.1464968152866242,,,0
16741,football: robben in cancer scare chelsea's arjen robben has been given the all-clear after a testicular cancer scare.,BBC,Football: Robben in cancer scare,18,0.2711864406779661,,,0
16742,"""death of a president"" slick, ethically dubious \ (reuters)\ reuters - amid a slew of real \ documentaries and richly detailed nonfiction books illuminating \ the ways in which america's current leadership has used deceit \ and misinformation to advance its political agenda and engineer \ greater repression comes a fake documentary trying to do the \ same thing.",Yahoo,"""Death of a President"" slick, ethically dubious \
    (Reuters)\
",59,0.1780821917808219,2006.0,9.0,1
16743,"us congress appropriates two billion in hurricane relief to florida (afp) afp - moving with lightning speed, the us congress approved two billion dollars in emergency relief to hurricane-stricken florida, a key battleground state in the upcoming presidential and congressional elections.",Yahoo,US Congress appropriates two billion in hurricane relief to Florida (AFP),41,0.2534722222222222,,,0
16744,"'name vcjd-risk countries' call five countries which received vcjd-risk blood plasma products should be named to stop the disease spreading, campaigners say.",BBC,'Name vCJD-risk countries' call,22,0.1962025316455696,,,0
16745,"london mayor urges boycott on bottled water london (reuters) - londoners should boycott bottled water \ in favor of cheaper, better-tasting and more environmentally \ friendly tap water, mayor ken livingstone said on tuesday. \ \",Reuters,London mayor urges boycott on bottled water,36,0.18695652173913044,2008.0,2.0,1
16746,"baghdad church, hospital blasts kill eight car bombs at two baghdad churches and outside a hospital treating the victims of those attacks killed at least eight people and wounded dozens on monday night as a wave of blasts struck the iraqi capital.",Reuters,"Baghdad Church, Hospital Blasts Kill Eight",42,0.1693548387096774,2004.0,11.0,1
16747,"season over for klein the wizards lost more than a game yesterday. chris klein, who was to have joined the us team for next week's world cup qualifier at jamaica, tore his left anterior cruciate ligament in host kansas city's 2-0 loss to san jose and will miss the rest of the season.",New,Season over for Klein,53,0.07368421052631578,2004.0,8.0,1
16748,"yuganskneftegaz assets to be transferred to state company ... moscow. (interfax) - the assets of yuganskneftegaz, the core production unit of yukos sold at a december 19 auction, will be transferred to a separate, wholly state-owned company, the russian industry and",Interfax,Yuganskneftegaz assets to be transferred to state company <b>...</b>,41,0.2546816479400749,,,0
16749,"british, us treasure hunters fight over war of 1812 loot in canada \ (afp)\ afp - almost two centuries after a british gunship sank off canada's east coast, british and american treasure hunters are at odds over who should claim its precious cargo -- spoils from the war of 1812.",Yahoo,"British, US treasure hunters fight over War of 1812 loot in Canada \
    (AFP)\
",50,0.2857142857142857,2006.0,9.0,1
16750,"rise in profit warnings reported the number of companies issuing profits warnings rose by over 15% between july and september, new figures show.",BBC,Rise in profit warnings reported,23,0.2206896551724138,,,0
16751,seahawks slant coach mike holmgren labels the matchup of the seahawks' defensive line vs. the st. louis rams' offensive line the game within the game when the nfc west frontrunners square off sunday at qwest field.,Seattle,Seahawks Slant,36,0.06511627906976744,2004.0,10.0,1
16752,"the agenda can the buck stop at the directors' table? nothing so concentrates the minds of corporate directors as the prospect of a shareholder lawsuit. so last week, as michael d. eisner and the board of the walt disney company went on trial",New,THE AGENDA Can the Buck Stop at the Directors&#39; Table?,43,0.2345679012345679,,,0
16753,"soyuz docks with space station a russian soyuz spacecraft brought a new crew to the international space station saturday morning, the interfax news agency reported.",Washington,Soyuz docks with space station,25,0.18181818181818182,,,0
16754,"repeated ultrasound scans safe for foetus having a series of ultrasound scans during pregnancy does not harm an unborn baby or restrict growth or development early in life, australian scientists have concluded.",Times,Repeated ultrasound scans safe for foetus,32,0.1943127962085308,,,0
16755,"can for-profit schools pass an ethics test? profits are up, but recently, a number of for-profit colleges have faced inquiries concerning the way they pursue federal funds.",New,Can For-Profit Schools Pass an Ethics Test?,27,0.24855491329479767,,,0
16756,"strong bones are linked to kids who play soccer during preteen ... thousands of kids play soccer for fun, but yearslong involvement with the game can have more health benefits than routine physical activity.",DetNews.com,Strong bones are linked to kids who play soccer during preteen <b>...</b>,34,0.35096153846153844,,,0
16757,"tainted food on the menu throughout the far east by margie mason by margie mason the associated press hanoi, vietnam as nguyen van ninh needles his chopsticks through a steaming bowl of vietnam's famous noodle soup, he knows it could be spiked with formaldehyde.",RedNova,Tainted Food on the Menu Throughout the Far East,44,0.18250950570342206,2007.0,6.0,1
16758,myanmar's suu kyi turns 62 in isolation yangon (reuters) - myanmar opposition leader and democracy icon aung san suu kyi spent another birthday under house arrest on tuesday as her supporters released doves and balloons to accompany prayers for her release.,Reuters,Myanmar's Suu Kyi turns 62 in isolation,41,0.1511627906976744,2007.0,6.0,1
16759,guantanamo hearing postponed a hearing at guantanamo bay for a man accused of being an al-qaeda paymaster is postponed.,BBC,Guantanamo hearing postponed,19,0.23333333333333334,,,0
16760,"seagate tells employees company not for sale san francisco (reuters) - seagate technology told \ employees the company is not for sale despite ""growing \ interest"" in disk-drive technology from companies in china, \ korea and japan.",Reuters,Seagate tells employees company not for sale,37,0.1888412017167382,2007.0,8.0,1
16761,docomo 3g phones add wireless voip japan's top mobile carrier has begun marketing a mobile phone for corporate customers that works over both the local wireless and cellular networks.,NEWS.com.au,DoCoMo 3G phones add wireless VoIP,29,0.18478260869565216,,,0
16762,'thinking cap' controls computer \n,CNN,'Thinking cap' controls computer,5,0.8888888888888888,,,0
16763,"gas price up near $1.88 a gallon -survey the average us retail price of gasoline rose slightly over the last two weeks to almost $1.88 a gallon -- the first increase reported since late may, according to the nationwide lundberg survey of about 8,000 gas stations.",Reuters,Gas Price Up Near $1.88 a Gallon -Survey,46,0.15151515151515152,,,0
16764,"brown plea for unity with blair chancellor gordon brown took the labour conference by storm today with a dramatic plea for unity - but on his terms. the chancellor urged delegates at brighton to back tony blair over iraq, as he expressed",Manchester,Brown plea for unity with Blair,42,0.13025210084033614,,,0
16765,third-grader arrested for sex crime on foxnews: u.s. & world,News,Third-Grader Arrested for Sex Crime,10,0.5737704918032787,,,0
16766,"criticsâ choice: new cds new releases from lucinda williams, gerald levert and kendra shank.",New,Criticsâ Choice: New CDs,14,0.2736842105263158,2007.0,2.0,1
16767,"unlv names utah's sanford as head coach calling unlv ""a gold mine,"" mike sanford took over as coach of the runnin' rebels on monday after two years as offensive coordinator at high-scoring utah.",San,UNLV names Utah&#39;s Sanford as head coach,33,0.2205128205128205,,,0
16768,"watchdog says has proof of secret prisons in poland paris (reuters) - a european investigator says he has proof poland and other close u.s. allies hosted secret cia prisons on their soil, and he accused washington of waging a war against terrorism without rules.",Reuters,Watchdog says has proof of secret prisons in Poland,44,0.19391634980988592,2007.0,6.0,1
16769,"germany wants talks on nato missile shield wiesbaden, germany (reuters) - germany stepped up calls on friday for nato talks on creating a missile defense shield for europe, a day after the united states vowed to press ahead with its system without alliance approval.",Reuters,Germany wants talks on NATO missile shield,44,0.15730337078651685,2007.0,3.0,1
16770,man is critical after gang attack a man is in a critical condition after being attacked by a gang of teenagers in greater manchester.,BBC,Man is critical after gang attack,24,0.2462686567164179,2008.0,2.0,1
16771,"study finds drug avastin helps brain tumors washington (reuters) - avastin, one of a new family of drugs that starves tumors of their blood supply, can slow the growth of the most common and deadly form of brain cancer, researchers reported on monday.",Reuters,Study finds drug Avastin helps brain tumors,43,0.17063492063492064,2007.0,2.0,1
16772,blackrock looking like a jewel the hot asset manager reports sparkling earnings.\,Motley,BlackRock Looking Like a Jewel,12,0.36585365853658536,2007.0,7.0,1
16773,"race for the presidency: kerry shakes up his staff, challenges ... seizing on a common campaign sign that features president george w. bush's middle initial, sen. john kerry declared on monday that ""w stands for wrong,"" shifting his focus",Detroit,"RACE FOR THE PRESIDENCY: Kerry shakes up his staff, challenges <b>...</b>",39,0.3054393305439331,2004.0,9.0,1
16774,"fla. teen hiccuping for over 3 weeks st. petersburg, fla. - jennifer mee can't stop hiccuping. for more than three weeks now, the 15-year-old st. petersburg teen has hiccuped close to 50 times a minute - despite the best efforts of doctors and home remedies. she's had blood tests, a ct scan and an mri. drugs haven't worked.",RedNova,Fla. Teen Hiccuping for Over 3 Weeks,58,0.11042944785276074,2007.0,2.0,1
16775,"pcs' 'squabble' over police van a police officer denies wounding a colleague after a ""squabble"" over using a force van, a trial hears.",BBC,Pcs' 'squabble' over police van,23,0.22962962962962963,2008.0,2.0,1
16776,"iaea head: iran attack 'act of madness' \ (ap)\ ap - the head of the u.n. nuclear watchdog agency said thursday an attack on iran over its refusal to freeze programs that could make nuclear weapons would be ""an act of madness,"" an indirect warning to the united states and israel.",Yahoo,"IAEA head: Iran attack 'act of madness' \
    (AP)\
",51,0.18505338078291814,2007.0,6.0,1
16777,"bus bombed in southeast iran killing at least 11 tehran (reuters) - a booby-trapped car blew up a bus owned by the revolutionary guards on wednesday, killing at least 11 people, in a border city in southeastern iran where security forces and drug smugglers often clash, state media reported.",Reuters,Bus bombed in southeast Iran killing at least 11,49,0.1643835616438356,2007.0,2.0,1
16778,"sony in bad need of recharging the troubled electronics maker, already reeling from a string of embarrassing manufacturing glitches, takes another hit. now toshiba is recalling 340,000 sony-made laptop batteries because they might fail to recharge.",Wired,Sony in Bad Need of Recharging,36,0.12048192771084337,2006.0,9.0,1
16779,"south korea: no evidence of blast at north korean site south korea says there is no evidence to suggest any explosion took place at a site in north korea, where a mushroom cloud and a suspected massive blast were recently reported.",Voice,South Korea: No Evidence of Blast at North Korean Site,41,0.23275862068965517,,,0
16780,"uk unemployment still falling the number of people seeking jobless benefits in the uk falls to a 32-year low, official figures show.",BBC,UK unemployment still falling,22,0.21804511278195488,2007.0,12.0,1
16781,swagger after his daggers dustin pedroia tagged a two-run homer in the seventh inning last night that sent the red sox to a 5-2 lead and an eventual 11-2 win in game 7 of the american league championship series over the indians. and with it came that trip to the world series.,New,Swagger after his daggers,52,0.09025270758122744,2007.0,10.0,1
16782,"fujitsu, cisco join to sell high-end routers fujitsu, japan's biggest computer manufacturer, have joined hands with cisco to produce high-end routers and switches for the japanese market.",Xinhua,"Fujitsu, Cisco join to sell high-end routers",27,0.23404255319148937,,,0
16783,"seattle files suit against supersonics seattle (ap) -- seattle officials filed a lawsuit monday to keep the supersonics from leaving town, saying the team's profitability in much-maligned keyarena ''has less to do with keyarena than perhaps the sonics' ability to defend the high pick-and-roll.''.",Boston,Seattle Files Suit Against SuperSonics,44,0.12751677852348994,2007.0,9.0,1
16784,live: italian gp qualifying title rivals michael schumacher and fernando alonso vie for pole position for sunday's italian grand prix in monza.,BBC,Live: Italian GP qualifying,22,0.1875,2006.0,9.0,1
16785,60 real ale pubs to get wi-fi cheers to shepherd neame,Register,60 real ale pubs to get Wi-Fi,11,0.5272727272727272,,,0
16786,"kuwait detains soldiers for plot against u.s. forces (reuters) reuters - kuwaiti security forces have detained up\ to eight kuwaiti soldiers suspected of plotting to attack u.s.\ forces in the gulf arab state, a security source said on\ monday.",Yahoo,Kuwait Detains Soldiers for Plot Against U.S. Forces (Reuters),39,0.2530612244897959,,,0
16787,"citrix eats dead nac vendor assets tastes like chicken, ssl and ipsec vpn functionality \ citrix will scavenge the carcass of belly-up vendor caymas systems, purchasing assets of the nac (network access control) start-up for an undisclosed sum.â¦",Register,Citrix eats dead NAC vendor assets,38,0.13709677419354838,2007.0,6.0,1
16788,3 stocks that blew the market away beat the market and the world will beat a path to your door.\,Motley,3 Stocks That Blew the Market Away,20,0.35051546391752575,2008.0,2.0,1
16789,"u.s. needs to better monitor money laundering: report washington (reuters) - the u.s. treasury department needs to improve coordination within its agencies to better monitor potential money laundering, a u.s. government report on friday said.",Reuters,U.S. needs to better monitor money laundering: report,35,0.21810699588477367,2006.0,12.0,1
16790,"fcc backs bells on fiber phone line sharing limits us regulators on thursday said big local phone companies will not have to share new fiber-optic lines built for high-speed internet and other services, spurring one carrier to speed roll-out plans.",Reuters,FCC Backs Bells on Fiber Phone Line Sharing Limits,40,0.20080321285140562,2004.0,10.0,1
16791,"bush says iraq's neighbors need to help washington (reuters) - facing strong pressure to shift course in iraq, president george w. bush said in a veiled message to iran and syria on monday that iraq's neighbors need to help baghdad's struggling government survive.",Reuters,Bush says Iraq's neighbors need to help,43,0.1471698113207547,2006.0,12.0,1
16792,"pakistan tests short-range nuclear-capable missile pakistan carried out another test of a nuclear-capable ballistic missile on monday as part of efforts to boost defenses, state-owned television said.",ABC,Pakistan Tests Short-Range Nuclear-Capable Missile,27,0.24875621890547264,2004.0,11.0,1
16793,"trainer won't answer steroids question \ (ap)\ ap - barry bonds' personal trainer refused to tell a grand jury thursday whether he gave the slugger steroids, but a federal judge did not jail greg anderson for contempt of court.",Yahoo,"Trainer won't answer steroids question \
    (AP)\
",39,0.2236842105263158,2006.0,8.0,1
16794,"shippensburg football player dies \ (ap)\ ap - a shippensburg university football player died after becoming ill while running sprints during practice tuesday, the university said.",Yahoo,"Shippensburg football player dies \
    (AP)\
",26,0.2541436464088398,2006.0,8.0,1
16795,"baghdad violence leaves at least 52 dead baghdad, iraq - a suicide attacker detonated a car bomb friday near police on a baghdad bridge and u.s. troops foiled a second suicide vehicle bombing during a day of violence that killed at least 52 people...",RedNova,Baghdad Violence Leaves at Least 52 Dead,44,0.1593625498007968,,,0
16796,kerry defends ridiculed vote democratic sen. john kerry said wednesday his much-ridiculed explanation of why he voted in favor of additional funding for the war in iraq before voting against it was,Chicago,Kerry defends ridiculed vote,32,0.1414141414141414,,,0
16797,ahmadinejad defiant on nuke program \ (ap)\ ap - president mahmoud ahmadinejad launched anniversary celebrations thursday for iran's islamic revolution with a defiant promise to push ahead with the country's controversial nuclear program.,Yahoo,"Ahmadinejad defiant on nuke program \
    (AP)\
",33,0.200836820083682,2007.0,2.0,1
16798,"iran says it's not backing radical iraqi (ap) ap - iranian president mohammad khatami said monday that his government is not supporting the uprising by iraqi cleric muqtada al-sadr, and blamed u.s. troops for the fighting in the shiite holy city of najaf, the official islamic republic news agency reported.",Yahoo,Iran Says It's Not Backing Radical Iraqi (AP),50,0.1461038961038961,,,0
16799,virgin seeks slice of net music virgin becomes one of the first major music retailers to enter an increasingly crowded online music market.,BCC,Virgin seeks slice of net music,23,0.22142857142857142,,,0
16800,"n.h. school bans photo of pupil with gun londonderry, n.h. - the school board has voted to ban a photo of a student from the senior section of his high school yearbook because he is posed with a shotgun...",RedNova,N.H. School Bans Photo of Pupil With Gun,39,0.1941747572815534,,,0
16801,"isps again go after spammers for the second time this year, an alliance of major internet providers - including atlanta-based earthlink â-iled a coordinated group of lawsuits aimed at stemming the flood of online junk mail.",Atlanta,ISPs again go after spammers,36,0.12444444444444444,2004.0,10.0,1
16802,"lawyer says u.s. forces abused kuwaiti prisoners washington (reuters) - u.s. forces abused several kuwaiti prisoners now held at guantanamo bay by beating them with chains, sodomizing them and giving them electrical shocks, the detainees' lawyer said on monday.",Reuters,Lawyer Says U.S. Forces Abused Kuwaiti Prisoners,39,0.183206106870229,2005.0,2.0,1
16803,"australia looks to increase forces in afghanistan \ (reuters)\ reuters - australia is considering plans to \ double its troop deployment to afghanistan to about 1,000 to \ head off an expected spring resurgence of al qaeda and taliban \ fighters, defense minister brendan nelson said on thursday.",Yahoo,"Australia looks to increase forces in Afghanistan \
    (Reuters)\
",48,0.2255892255892256,2007.0,2.0,1
16804,"stanley buying indianapolis lock firm new britain, conn. -- the stanley works has agreed to buy indianapolis-based security group inc., a maker of locks and access systems.",Indianapolis,Stanley buying Indianapolis lock firm,27,0.2138728323699422,,,0
